iso,country,age,sex,educ,weighted_OECD_avg,n_OECD,mean_country,n_country,mys,adj_factor,qamys
40,Austria,30,0,0,268.8703795,19323,276.18,478,12.65,1.02718641,12.99390809
40,Austria,35,0,0,267.4456476,20202,278.56,516,12.58,1.041557425,13.10279241
40,Austria,40,0,0,265.3764196,20700,271.51,601,12.39,1.023112756,12.67636705
40,Austria,45,0,0,260.8955502,20792,269.15,606,12.2,1.031638906,12.58599465
40,Austria,50,0,0,257.1090615,19965,263.05,582,11.96,1.023106687,12.23635597
40,Austria,55,0,0,251.8650617,19398,251.42,476,11.59,0.998232936,11.56951973
40,Austria,60,0,0,247.9343738,22178,248.38,493,11.23,1.001797355,11.2501843
410,Republic of Korea,15,0,0,261.9894635,15982,292.31,570,9.88,1.115731893,11.0234311
410,Republic of Korea,20,0,0,269.8799462,21086,293.53,496,12.9,1.087631757,14.03044966
410,Republic of Korea,25,0,0,272.0584632,19004,292.26,607,13.91,1.074254396,14.94287865
410,Republic of Korea,30,0,0,268.8703795,19323,287.16,660,13.98,1.068023932,14.93097457
410,Republic of Korea,35,0,0,267.4456476,20202,284.76,752,13.81,1.064739705,14.70405533
410,Republic of Korea,40,0,0,265.3764196,20700,271.06,782,13.48,1.021417051,13.76870185
410,Republic of Korea,45,0,0,260.8955502,20792,263.77,770,13.08,1.011017627,13.22411056
410,Republic of Korea,50,0,0,257.1090615,19965,253.5,775,12.42,0.985962916,12.24565942
410,Republic of Korea,55,0,0,251.8650617,19398,249.77,656,11.47,0.991681809,11.37459035
410,Republic of Korea,60,0,0,247.9343738,22178,237.7,599,10.51,0.95872144,10.07616234
440,Lithuania,15,0,0,261.9894635,15982,275.23,269,9.04,1.050538431,9.496867419
440,Lithuania,20,0,0,269.8799462,21086,280.9,416,12.19,1.04083317,12.68775635
440,Lithuania,25,0,0,272.0584632,19004,280.95,457,13.55,1.032682449,13.99284718
440,Lithuania,30,0,0,268.8703795,19323,271.64,451,13.58,1.01030095,13.71988691
440,Lithuania,35,0,0,267.4456476,20202,265.58,447,13.4,0.993024199,13.30652427
440,Lithuania,40,0,0,265.3764196,20700,265.73,500,13.41,1.001332373,13.42786712
440,Lithuania,45,0,0,260.8955502,20792,263.52,533,13.72,1.010059389,13.85801481
440,Lithuania,50,0,0,257.1090615,19965,256.56,677,13.84,0.99786448,13.81044441
440,Lithuania,55,0,0,251.8650617,19398,255.28,643,13.89,1.013558603,14.07832899
440,Lithuania,60,0,0,247.9343738,22178,257.11,700,13.73,1.037008286,14.23812376
484,Mexico,15,0,0,261.9894635,15982,231.45,655,9.03,0.883432474,7.977395243
484,Mexico,20,0,0,269.8799462,21086,234.62,758,10.32,0.869349514,8.971686983
484,Mexico,25,0,0,272.0584632,19004,232.23,675,10.32,0.853603293,8.809185981
484,Mexico,30,0,0,268.8703795,19323,228.41,731,9.95,0.849517155,8.452695696
484,Mexico,35,0,0,267.4456476,20202,222.49,768,9.41,0.83190735,7.828248166
484,Mexico,40,0,0,265.3764196,20700,220.54,629,9.12,0.831045955,7.579139108
484,Mexico,45,0,0,260.8955502,20792,213.64,572,8.83,0.818871766,7.230637695
484,Mexico,50,0,0,257.1090615,19965,206.56,521,8.33,0.803394477,6.692275994
484,Mexico,55,0,0,251.8650617,19398,203.75,496,7.62,0.808964922,6.164312705
484,Mexico,60,0,0,247.9343738,22178,190.1,501,6.72,0.766735153,5.152460227
528,Netherlands,15,0,0,261.9894635,15982,287.85,429,9.09,1.098708307,9.987258514
528,Netherlands,20,0,0,269.8799462,21086,300.13,465,11.92,1.112087075,13.25607794
528,Netherlands,25,0,0,272.0584632,19004,298.93,385,13.17,1.098771185,14.47081651
528,Netherlands,30,0,0,268.8703795,19323,297.28,416,13.26,1.105662887,14.66108988
528,Netherlands,35,0,0,267.4456476,20202,296.46,476,12.98,1.108486912,14.38816012
528,Netherlands,40,0,0,265.3764196,20700,291.9,573,12.69,1.099947013,13.95832759
528,Netherlands,45,0,0,260.8955502,20792,280.21,623,12.4,1.07403135,13.31798874
528,Netherlands,50,0,0,257.1090615,19965,273.95,581,12.1,1.065501147,12.89256388
528,Netherlands,55,0,0,251.8650617,19398,262.47,567,11.9,1.042105635,12.40105705
528,Netherlands,60,0,0,247.9343738,22178,259.35,655,11.48,1.046042935,12.00857289
554,New Zealand,15,0,0,261.9894635,15982,275.85,617,12.68,1.052904939,13.35083462
554,New Zealand,20,0,0,269.8799462,21086,279.5,674,13.6,1.035645679,14.08478123
554,New Zealand,25,0,0,272.0584632,19004,285.84,555,13.98,1.050656527,14.68817824
554,New Zealand,30,0,0,268.8703795,19323,286.26,585,14.04,1.064676594,14.94805938
554,New Zealand,35,0,0,267.4456476,20202,290.07,620,13.94,1.084594207,15.11924324
554,New Zealand,40,0,0,265.3764196,20700,286.91,686,13.68,1.081143534,14.79004354
554,New Zealand,45,0,0,260.8955502,20792,282.2,606,13.47,1.081658923,14.5699457
554,New Zealand,50,0,0,257.1090615,19965,280.1,602,13.26,1.089420958,14.4457219
554,New Zealand,55,0,0,251.8650617,19398,275.1,566,12.93,1.092251534,14.12281233
554,New Zealand,60,0,0,247.9343738,22178,263.76,666,12.6,1.0638299,13.40425673
56,Belgium,15,0,0,261.9894635,15982,277.64,461,9.1,1.059737274,9.643609198
56,Belgium,20,0,0,269.8799462,21086,292.1,533,11.67,1.082333105,12.63082733
56,Belgium,25,0,0,272.0584632,19004,292.86,460,12.51,1.076459804,13.46651215
56,Belgium,30,0,0,268.8703795,19323,289.04,501,12.64,1.075016149,13.58820412
56,Belgium,35,0,0,267.4456476,20202,282.93,513,12.52,1.057897194,13.24487286
56,Belgium,40,0,0,265.3764196,20700,281.89,603,12.33,1.062227007,13.097259
56,Belgium,45,0,0,260.8955502,20792,276,666,12.03,1.057894624,12.72647233
56,Belgium,50,0,0,257.1090615,19965,267.47,609,11.63,1.040297835,12.09866382
56,Belgium,55,0,0,251.8650617,19398,256.85,542,11.24,1.019792099,11.46246319
