"iso","sex","cc","continent","year","lit","mys","est","est2","est3"
352,"Male","Iceland","Europe",2005,NA,12.1382352941176,NA,1.77272727272727,0.441499102678808
352,"Male","Iceland","Europe",2010,NA,12.3717647058824,NA,1.45454545454545,0.415068373156258
352,"Male","Iceland","Europe",2015,NA,12.7941176470588,NA,1.13636363636364,0.40287479838401
352,"Male","Iceland","Europe",2020,NA,13.0441176470588,NA,0.818181818181818,0.400000000000006
352,"Male","Iceland","Europe",2025,NA,13.2876470588235,0.5,0.5,0.400000000000006
372,"Female","Ireland","Europe",1970,NA,7.65352941176471,4,4,4.29878474482592
372,"Female","Ireland","Europe",1975,NA,7.88705882352941,NA,3.68181818181818,3.17175138321485
372,"Female","Ireland","Europe",1980,NA,8.15411764705882,NA,3.36363636363636,2.02566514030683
372,"Female","Ireland","Europe",1985,NA,8.43882352941177,NA,3.04545454545455,1.28511960790379
372,"Female","Ireland","Europe",1990,NA,8.74470588235294,NA,2.72727272727273,0.850335826492625
372,"Female","Ireland","Europe",1995,NA,9.06764705882353,NA,2.40909090909091,0.646619023809131
372,"Female","Ireland","Europe",2000,NA,9.49941176470588,NA,2.09090909090909,0.528919049228447
372,"Female","Ireland","Europe",2005,NA,10.0335294117647,NA,1.77272727272727,0.454348506971943
372,"Female","Ireland","Europe",2010,NA,10.5605882352941,NA,1.45454545454545,0.415048413877154
372,"Female","Ireland","Europe",2015,NA,10.9470588235294,NA,1.13636363636364,0.400000000000006
372,"Female","Ireland","Europe",2020,NA,11.3647058823529,NA,0.818181818181818,0.400000000000006
372,"Female","Ireland","Europe",2025,NA,11.7935294117647,0.5,0.5,0.400000000000006
372,"Male","Ireland","Europe",1970,NA,7.44176470588235,4,4,2.13623792673022
372,"Male","Ireland","Europe",1975,NA,7.66823529411765,NA,3.68181818181818,1.61693099863284
372,"Male","Ireland","Europe",1980,NA,7.93470588235294,NA,3.36363636363636,1.15644027922283
372,"Male","Ireland","Europe",1985,NA,8.21294117647059,NA,3.04545454545455,0.841973565055933
372,"Male","Ireland","Europe",1990,NA,8.50705882352941,NA,2.72727272727273,0.653384857161498
372,"Male","Ireland","Europe",1995,NA,8.81235294117647,NA,2.40909090909091,0.552888096952417
372,"Male","Ireland","Europe",2000,NA,9.21411764705882,NA,2.09090909090909,0.486773215086742
372,"Male","Ireland","Europe",2005,NA,9.73,NA,1.77272727272727,0.441499102678808
372,"Male","Ireland","Europe",2010,NA,10.2505882352941,NA,1.45454545454545,0.415068373156258
372,"Male","Ireland","Europe",2015,NA,10.7105882352941,NA,1.13636363636364,0.40287479838401
372,"Male","Ireland","Europe",2020,NA,11.16,NA,0.818181818181818,0.400000000000006
372,"Male","Ireland","Europe",2025,NA,11.6282352941176,0.5,0.5,0.400000000000006
380,"Female","Italy","Europe",1970,6.41117558524708,4.90352941176471,6.41117558524708,6.41117558524708,6.41117558524708
380,"Female","Italy","Europe",1975,5.37661566916277,5.34882352941176,5.37661566916277,5.37661566916277,5.37661566916277
380,"Female","Italy","Europe",1980,4.25767791494539,5.82647058823529,4.25767791494539,4.25767791494539,4.25767791494539
380,"Female","Italy","Europe",1985,3.33683330395929,6.31941176470588,3.33683330395929,3.33683330395929,3.33683330395929
380,"Female","Italy","Europe",1990,2.64266625886138,6.81117647058823,2.64266625886138,2.64266625886138,2.64266625886138
380,"Female","Italy","Europe",1995,2.15724886934219,7.30470588235294,2.15724886934219,2.15724886934219,2.15724886934219
380,"Female","Italy","Europe",2000,1.8051009413377,7.80941176470588,1.8051009413377,1.8051009413377,1.8051009413377
380,"Female","Italy","Europe",2005,1.39951712912183,8.33117647058824,1.39951712912183,1.39951712912183,1.39951712912183
380,"Female","Italy","Europe",2010,0.989609920815979,8.87941176470588,0.989609920815979,0.989609920815979,0.989609920815979
380,"Female","Italy","Europe",2015,0.662288731290906,9.78588235294118,0.662288731290906,0.662288731290906,0.662288731290906
380,"Female","Italy","Europe",2020,0.439554832508511,10.3952941176471,0.439554832508511,0.439554832508511,0.439554832508511
380,"Female","Italy","Europe",2025,0.31013663832864,11.0070588235294,0.31013663832864,0.31013663832864,0.31013663832864
380,"Male","Italy","Europe",1970,3.86451135413945,5.35764705882353,3.86451135413945,3.86451135413945,3.86451135413945
380,"Male","Italy","Europe",1975,3.16720161524315,5.84117647058823,3.16720161524315,3.16720161524315,3.16720161524315
380,"Male","Italy","Europe",1980,2.46386014678449,6.33705882352941,2.46386014678449,2.46386014678449,2.46386014678449
380,"Male","Italy","Europe",1985,1.9210202301509,6.82705882352941,1.9210202301509,1.9210202301509,1.9210202301509
380,"Male","Italy","Europe",1990,1.52564402999564,7.29352941176471,1.52564402999564,1.52564402999564,1.52564402999564
380,"Male","Italy","Europe",1995,1.2427574317823,7.74588235294118,1.2427574317823,1.2427574317823,1.2427574317823
380,"Male","Italy","Europe",2000,1.02854146311575,8.19117647058824,1.02854146311575,1.02854146311575,1.02854146311575
380,"Male","Italy","Europe",2005,0.819333827872537,8.64764705882353,0.819333827872537,0.819333827872537,0.819333827872537
380,"Male","Italy","Europe",2010,0.622599691616899,9.12588235294118,0.622599691616899,0.622599691616899,0.622599691616899
380,"Male","Italy","Europe",2015,0.43348997454598,9.94529411764706,0.43348997454598,0.43348997454598,0.43348997454598
380,"Male","Italy","Europe",2020,0.304915335332636,10.4670588235294,0.304915335332636,0.304915335332636,0.304915335332636
380,"Male","Italy","Europe",2025,0.235576922840057,10.9847058823529,0.235576922840057,0.235576922840057,0.235576922840057
428,"Female","Latvia","Europe",1970,0.22945206505656,9.21823529411765,0.22945206505656,0.22945206505656,0.22945206505656
428,"Female","Latvia","Europe",1975,0.224264163568847,9.53588235294118,0.224264163568847,0.224264163568847,0.224264163568847
428,"Female","Latvia","Europe",1980,0.219184135764485,9.85058823529412,0.219184135764485,0.219184135764485,0.219184135764485
428,"Female","Latvia","Europe",1985,0.214889502388215,10.1594117647059,0.214889502388215,0.214889502388215,0.214889502388215
428,"Female","Latvia","Europe",1990,0.211342721163358,10.4611764705882,0.211342721163358,0.211342721163358,0.211342721163358
428,"Female","Latvia","Europe",1995,0.208652118973641,10.7505882352941,0.208652118973641,0.208652118973641,0.208652118973641
428,"Female","Latvia","Europe",2000,0.205757208925816,11.0235294117647,0.205757208925816,0.205757208925816,0.205757208925816
428,"Female","Latvia","Europe",2005,0.201939403332696,11.2711764705882,0.201939403332696,0.201939403332696,0.201939403332696
428,"Female","Latvia","Europe",2010,0.200043677407163,11.4594117647059,0.200043677407163,0.200043677407163,0.200043677407163
428,"Female","Latvia","Europe",2015,0.200000000000003,11.9182352941176,0.200000000000003,0.200000000000003,0.200000000000003
428,"Female","Latvia","Europe",2020,0.200000000000003,12.1552941176471,0.200000000000003,0.200000000000003,0.200000000000003
428,"Female","Latvia","Europe",2025,0.200000000000003,12.3735294117647,0.200000000000003,0.200000000000003,0.200000000000003
428,"Male","Latvia","Europe",1970,0.202166455155769,10.3241176470588,0.202166455155769,0.202166455155769,0.202166455155769
428,"Male","Latvia","Europe",1975,0.201383836233586,10.4852941176471,0.201383836233586,0.201383836233586,0.201383836233586
428,"Male","Latvia","Europe",1980,0.200652116597702,10.6447058823529,0.200652116597702,0.200652116597702,0.200652116597702
428,"Male","Latvia","Europe",1985,0.200181180532664,10.8023529411765,0.200181180532664,0.200181180532664,0.200181180532664
428,"Male","Latvia","Europe",1990,0.200000000000003,10.9517647058824,0.200000000000003,0.200000000000003,0.200000000000003
428,"Male","Latvia","Europe",1995,0.200000000000003,11.0941176470588,0.200000000000003,0.200000000000003,0.200000000000003
428,"Male","Latvia","Europe",2000,0.200000000000003,11.2141176470588,0.200000000000003,0.200000000000003,0.200000000000003
428,"Male","Latvia","Europe",2005,0.200000000000003,11.2917647058824,0.200000000000003,0.200000000000003,0.200000000000003
428,"Male","Latvia","Europe",2010,0.200000000000003,11.3170588235294,0.200000000000003,0.200000000000003,0.200000000000003
428,"Male","Latvia","Europe",2015,0.200000000000003,11.6770588235294,0.200000000000003,0.200000000000003,0.200000000000003
428,"Male","Latvia","Europe",2020,0.200000000000003,11.8247058823529,0.200000000000003,0.200000000000003,0.200000000000003
428,"Male","Latvia","Europe",2025,0.200000000000003,11.9635294117647,0.200000000000003,0.200000000000003,0.200000000000003
440,"Female","Lithuania","Europe",1970,2.18081540656212,5.67058823529412,2.18081540656212,2.18081540656212,2.18081540656212
440,"Female","Lithuania","Europe",1975,1.75803750006689,6.39176470588235,1.75803750006689,1.75803750006689,1.75803750006689
440,"Female","Lithuania","Europe",1980,1.3301851135583,7.12294117647059,1.3301851135583,1.3301851135583,1.3301851135583
440,"Female","Lithuania","Europe",1985,1.01000128474425,7.84705882352941,1.01000128474425,1.01000128474425,1.01000128474425
440,"Female","Lithuania","Europe",1990,0.78255275881071,8.55352941176471,0.78255275881071,0.78255275881071,0.78255275881071
440,"Female","Lithuania","Europe",1995,0.607776639061687,9.24294117647059,0.607776639061687,0.607776639061687,0.607776639061687
440,"Female","Lithuania","Europe",2000,0.470997885083404,9.89529411764706,0.470997885083404,0.470997885083404,0.470997885083404
440,"Female","Lithuania","Europe",2005,0.372401808617857,10.5205882352941,0.372401808617857,0.372401808617857,0.372401808617857
440,"Female","Lithuania","Europe",2010,0.297067532130189,11.0541176470588,0.297067532130189,0.297067532130189,0.297067532130189
440,"Female","Lithuania","Europe",2015,0.248655990783669,11.7147058823529,0.248655990783669,0.248655990783669,0.248655990783669
440,"Female","Lithuania","Europe",2020,0.217533809308002,12.2811764705882,0.217533809308002,0.217533809308002,0.217533809308002
440,"Female","Lithuania","Europe",2025,0.20022063725415,12.7970588235294,0.20022063725415,0.20022063725415,0.20022063725415
440,"Male","Lithuania","Europe",1970,0.961221097289504,6.16647058823529,0.961221097289504,0.961221097289504,0.961221097289504
440,"Male","Lithuania","Europe",1975,0.799612555935416,6.88352941176471,0.799612555935416,0.799612555935416,0.799612555935416
440,"Male","Lithuania","Europe",1980,0.65395865215593,7.6,0.65395865215593,0.65395865215593,0.65395865215593
440,"Male","Lithuania","Europe",1985,0.538423181987164,8.29235294117647,0.538423181987164,0.538423181987164,0.538423181987164
440,"Male","Lithuania","Europe",1990,0.452018429129681,8.95352941176471,0.452018429129681,0.452018429129681,0.452018429129681
440,"Male","Lithuania","Europe",1995,0.384452224609783,9.57588235294118,0.384452224609783,0.384452224609783,0.384452224609783
440,"Male","Lithuania","Europe",2000,0.330622606956206,10.1447058823529,0.330622606956206,0.330622606956206,0.330622606956206
440,"Male","Lithuania","Europe",2005,0.290251411592045,10.6694117647059,0.290251411592045,0.290251411592045,0.290251411592045
440,"Male","Lithuania","Europe",2010,0.259574823391822,11.0611764705882,0.259574823391822,0.259574823391822,0.259574823391822
440,"Male","Lithuania","Europe",2015,0.238515687140977,11.7429411764706,0.238515687140977,0.238515687140977,0.238515687140977
440,"Male","Lithuania","Europe",2020,0.22381171127749,12.1923529411765,0.22381171127749,0.22381171127749,0.22381171127749
440,"Male","Lithuania","Europe",2025,0.215776619630505,12.5970588235294,0.215776619630505,0.215776619630505,0.215776619630505
442,"Female","Luxembourg","Europe",1970,NA,7.87705882352941,2,2,2.14939237241296
442,"Female","Luxembourg","Europe",1975,NA,8.15764705882353,NA,1.83636363636364,1.58587569160742
442,"Female","Luxembourg","Europe",1980,NA,8.46235294117647,NA,1.67272727272727,1.01283257015342
442,"Female","Luxembourg","Europe",1985,NA,8.78117647058824,NA,1.50909090909091,0.642559803951896
442,"Female","Luxembourg","Europe",1990,NA,9.11411764705882,NA,1.34545454545455,0.425167913246313
442,"Female","Luxembourg","Europe",1995,NA,9.46588235294118,NA,1.18181818181818,0.323309511904565
442,"Female","Luxembourg","Europe",2000,NA,9.83705882352941,NA,1.01818181818182,0.264459524614223
442,"Female","Luxembourg","Europe",2005,NA,10.2352941176471,NA,0.854545454545454,0.227174253485972
442,"Female","Luxembourg","Europe",2010,NA,10.6476470588235,NA,0.690909090909091,0.207524206938577
442,"Female","Luxembourg","Europe",2015,NA,11.4,NA,0.527272727272727,0.200000000000003
442,"Female","Luxembourg","Europe",2020,NA,11.7858823529412,NA,0.363636363636364,0.200000000000003
442,"Female","Luxembourg","Europe",2025,NA,12.1958823529412,0.2,0.2,0.200000000000003
442,"Male","Luxembourg","Europe",1970,NA,9.12823529411765,2,2,1.06811896336511
442,"Male","Luxembourg","Europe",1975,NA,9.41058823529412,NA,1.83636363636364,0.80846549931642
442,"Male","Luxembourg","Europe",1980,NA,9.69823529411765,NA,1.67272727272727,0.578220139611414
442,"Male","Luxembourg","Europe",1985,NA,9.98529411764706,NA,1.50909090909091,0.420986782527966
442,"Male","Luxembourg","Europe",1990,NA,10.2635294117647,NA,1.34545454545455,0.326692428580749
442,"Male","Luxembourg","Europe",1995,NA,10.5394117647059,NA,1.18181818181818,0.276444048476208
442,"Male","Luxembourg","Europe",2000,NA,10.8264705882353,NA,1.01818181818182,0.243386607543371
442,"Male","Luxembourg","Europe",2005,NA,11.1252941176471,NA,0.854545454545454,0.220749551339404
442,"Male","Luxembourg","Europe",2010,NA,11.4288235294118,NA,0.690909090909091,0.207534186578129
442,"Male","Luxembourg","Europe",2015,NA,12.1447058823529,NA,0.527272727272727,0.201437399192005
442,"Male","Luxembourg","Europe",2020,NA,12.4335294117647,NA,0.363636363636364,0.200000000000003
442,"Male","Luxembourg","Europe",2025,NA,12.7064705882353,0.2,0.2,0.200000000000003
807,"Female","Macedonia","Europe",1970,NA,1.70294117647059,20,20,21.4939237241296
807,"Female","Macedonia","Europe",1975,NA,2.23176470588235,NA,17.2679958343506,15.8587569160742
807,"Female","Macedonia","Europe",1980,NA,2.80764705882353,NA,14.5359916687012,10.1283257015342
807,"Female","Macedonia","Europe",1985,NA,3.40176470588235,NA,11.8039875030517,6.42559803951896
807,"Female","Macedonia","Europe",1990,9.0719833374023,3.99647058823529,9.0719833374023,9.0719833374023,4.25167913246313
807,"Female","Macedonia","Europe",1995,NA,4.59882352941176,NA,7.50795666870114,3.23309511904565
807,"Female","Macedonia","Europe",2000,5.94392999999999,5.21235294117647,5.94392999999999,5.94392999999999,2.64459524614223
807,"Female","Macedonia","Europe",2005,NA,5.84058823529412,NA,4.62196499999999,2.27174253485972
807,"Female","Macedonia","Europe",2010,3.3,6.52529411764706,3.3,3.3,2.07524206938577
807,"Female","Macedonia","Europe",2015,NA,7.26176470588235,NA,2.86666666666667,2.00000000000003
807,"Female","Macedonia","Europe",2020,NA,7.99705882352941,NA,2.43333333333333,2.00000000000003
807,"Female","Macedonia","Europe",2025,NA,8.75058823529412,2,2,2.00000000000003
807,"Male","Macedonia","Europe",1970,NA,2.67529411764706,10,10,5.34059481682556
807,"Male","Macedonia","Europe",1975,NA,3.33117647058824,NA,8.1919116973877,4.0423274965821
807,"Male","Macedonia","Europe",1980,NA,3.99470588235294,NA,6.3838233947754,2.89110069805707
807,"Male","Macedonia","Europe",1985,NA,4.64764705882353,NA,4.5757350921631,2.10493391263983
807,"Male","Macedonia","Europe",1990,2.7676467895508,5.29294117647059,2.7676467895508,2.7676467895508,1.63346214290375
807,"Male","Macedonia","Europe",1995,NA,5.93352941176471,NA,2.2774333947754,1.38222024238104
807,"Male","Macedonia","Europe",2000,1.78722,6.57176470588235,1.78722,1.78722,1.21693303771685
807,"Male","Macedonia","Europe",2005,NA,7.21529411764706,NA,1.48861,1.10374775669702
807,"Male","Macedonia","Europe",2010,1.19,7.89411764705882,1.19,1.19,1.03767093289064
807,"Male","Macedonia","Europe",2015,NA,8.62058823529412,NA,0.893333333333333,1.00718699596002
807,"Male","Macedonia","Europe",2020,NA,9.33529411764706,NA,0.596666666666667,1.00000000000002
807,"Male","Macedonia","Europe",2025,NA,10.0270588235294,0.3,0.3,1.00000000000002
470,"Female","Malta","Europe",1970,21.4985210989258,4.57176470588235,21.4985210989258,21.4985210989258,21.4985210989258
470,"Female","Malta","Europe",1975,18.2426993132889,5.07588235294118,18.2426993132889,18.2426993132889,18.2426993132889
470,"Female","Malta","Europe",1980,15.3093529357888,5.60529411764706,15.3093529357888,15.3093529357888,15.3093529357888
470,"Female","Malta","Europe",1985,12.6604269906539,6.13352941176471,12.6604269906539,12.6604269906539,12.6604269906539
470,"Female","Malta","Europe",1990,10.2688850951766,6.66764705882353,10.2688850951766,10.2688850951766,10.2688850951766
470,"Female","Malta","Europe",1995,8.21288649247295,7.20941176470588,8.21288649247295,8.21288649247295,8.21288649247295
470,"Female","Malta","Europe",2000,6.58624684232859,7.71764705882353,6.58624684232859,6.58624684232859,6.58624684232859
470,"Female","Malta","Europe",2005,5.05677875792285,8.31882352941176,5.05677875792285,5.05677875792285,5.05677875792285
470,"Female","Malta","Europe",2010,3.7927473165701,8.91647058823529,3.7927473165701,3.7927473165701,3.7927473165701
470,"Female","Malta","Europe",2015,2.85847991215729,9.38,2.85847991215729,2.85847991215729,2.85847991215729
470,"Female","Malta","Europe",2020,1.92035913255447,9.86764705882353,1.92035913255447,1.92035913255447,1.92035913255447
470,"Female","Malta","Europe",2025,1.27783851358443,10.3241176470588,1.27783851358443,1.27783851358443,1.27783851358443
470,"Male","Malta","Europe",1970,20.7834438488404,5.77529411764706,20.7834438488404,20.7834438488404,20.7834438488404
470,"Male","Malta","Europe",1975,18.0380116250564,6.26529411764706,18.0380116250564,18.0380116250564,18.0380116250564
470,"Male","Malta","Europe",1980,15.4609978600995,6.76411764705882,15.4609978600995,15.4609978600995,15.4609978600995
470,"Male","Malta","Europe",1985,13.1585528951191,7.23823529411765,13.1585528951191,13.1585528951191,13.1585528951191
470,"Male","Malta","Europe",1990,11.249839368035,7.69117647058824,11.249839368035,11.249839368035,11.249839368035
470,"Male","Malta","Europe",1995,9.60384823390843,8.12058823529412,9.60384823390843,9.60384823390843,9.60384823390843
470,"Male","Malta","Europe",2000,8.17811399371259,8.55235294117647,8.17811399371259,8.17811399371259,8.17811399371259
470,"Male","Malta","Europe",2005,7.01350659334239,9.04235294117647,7.01350659334239,7.01350659334239,7.01350659334239
470,"Male","Malta","Europe",2010,5.93041083079896,9.53764705882353,5.93041083079896,5.93041083079896,5.93041083079896
470,"Male","Malta","Europe",2015,5.03082403494578,9.89588235294118,5.03082403494578,5.03082403494578,5.03082403494578
470,"Male","Malta","Europe",2020,4.09838709858854,10.2958823529412,4.09838709858854,4.09838709858854,4.09838709858854
470,"Male","Malta","Europe",2025,3.30854030759507,10.6688235294118,3.30854030759507,3.30854030759507,3.30854030759507
498,"Female","Moldova","Europe",1970,12.215490342659,2.29882352941176,12.215490342659,12.215490342659,12.215490342659
498,"Female","Moldova","Europe",1975,9.43036466057321,2.93470588235294,9.43036466057321,9.43036466057321,9.43036466057321
498,"Female","Moldova","Europe",1980,6.97296778809063,3.59588235294118,6.97296778809063,6.97296778809063,6.97296778809063
498,"Female","Moldova","Europe",1985,4.99403339085326,4.26235294117647,4.99403339085326,4.99403339085326,4.99403339085326
498,"Female","Moldova","Europe",1990,3.44203674870528,4.93058823529412,3.44203674870528,3.44203674870528,3.44203674870528
498,"Female","Moldova","Europe",1995,2.29393364621055,5.60294117647059,2.29393364621055,2.29393364621055,2.29393364621055
498,"Female","Moldova","Europe",2000,1.43879318648293,6.28235294117647,1.43879318648293,1.43879318648293,1.43879318648293
498,"Female","Moldova","Europe",2005,0.818223254760926,6.95058823529412,0.818223254760926,0.818223254760926,0.818223254760926
498,"Female","Moldova","Europe",2010,0.477006468547583,7.66823529411765,0.477006468547583,0.477006468547583,0.477006468547583
498,"Female","Moldova","Europe",2015,0.309262913254877,8.36411764705882,0.309262913254877,0.309262913254877,0.309262913254877
498,"Female","Moldova","Europe",2020,0.234938240524658,9.08176470588235,0.234938240524658,0.234938240524658,0.234938240524658
498,"Female","Moldova","Europe",2025,0.200000000000003,9.79352941176471,0.200000000000003,0.200000000000003,0.200000000000003
498,"Male","Moldova","Europe",1970,3.34756250253751,2.76470588235294,3.34756250253751,3.34756250253751,3.34756250253751
498,"Male","Moldova","Europe",1975,2.42289277032598,3.41058823529412,2.42289277032598,2.42289277032598,2.42289277032598
498,"Male","Moldova","Europe",1980,1.6899450382263,4.06764705882353,1.6899450382263,1.6899450382263,1.6899450382263
498,"Male","Moldova","Europe",1985,1.17473418668547,4.72235294117647,1.17473418668547,1.17473418668547,1.17473418668547
498,"Male","Moldova","Europe",1990,0.815568823284865,5.37294117647059,0.815568823284865,0.815568823284865,0.815568823284865
498,"Male","Moldova","Europe",1995,0.572006242765746,6.02705882352941,0.572006242765746,0.572006242765746,0.572006242765746
498,"Male","Moldova","Europe",2000,0.404501750715832,6.68529411764706,0.404501750715832,0.404501750715832,0.404501750715832
498,"Male","Moldova","Europe",2005,0.297980534156822,7.33176470588235,0.297980534156822,0.297980534156822,0.297980534156822
498,"Male","Moldova","Europe",2010,0.245537357529255,8.03705882352941,0.245537357529255,0.245537357529255,0.245537357529255
498,"Male","Moldova","Europe",2015,0.219898169241115,8.72,0.219898169241115,0.219898169241115,0.219898169241115
498,"Male","Moldova","Europe",2020,0.209962128447397,9.39588235294118,0.209962128447397,0.209962128447397,0.209962128447397
498,"Male","Moldova","Europe",2025,0.206047955620211,10.0011764705882,0.206047955620211,0.206047955620211,0.206047955620211
499,"Female","Montenegro","Europe",1970,NA,3.45117647058824,20,20,21.4939237241296
499,"Female","Montenegro","Europe",1975,NA,4.07705882352941,NA,18.3822708129883,15.8587569160742
499,"Female","Montenegro","Europe",1980,16.7645416259766,4.73588235294118,16.7645416259766,16.7645416259766,10.1283257015342
499,"Female","Montenegro","Europe",1985,NA,5.41588235294118,NA,9.49424743652345,6.42559803951896
499,"Female","Montenegro","Europe",1990,2.2239532470703,6.10352941176471,2.2239532470703,2.2239532470703,4.25167913246313
499,"Female","Montenegro","Europe",1995,NA,6.78823529411765,NA,2.95254162353515,3.23309511904565
499,"Female","Montenegro","Europe",2000,3.68113,7.46235294117647,3.68113,3.68113,2.64459524614223
499,"Female","Montenegro","Europe",2005,NA,8.12235294117647,NA,3.09031,2.27174253485972
499,"Female","Montenegro","Europe",2010,2.49948999999999,8.74647058823529,2.49948999999999,2.49948999999999,2.07524206938577
499,"Female","Montenegro","Europe",2015,1.72865,9.52882352941177,1.72865,1.72865,2.00000000000003
499,"Female","Montenegro","Europe",2020,NA,10.2723529411765,NA,1.114325,2.00000000000003
499,"Female","Montenegro","Europe",2025,NA,10.9135294117647,0.5,0.5,2.00000000000003
499,"Male","Montenegro","Europe",1970,NA,5.60352941176471,10,10,5.34059481682556
499,"Male","Montenegro","Europe",1975,NA,6.28176470588235,NA,6.8397331237793,4.0423274965821
499,"Male","Montenegro","Europe",1980,3.67946624755859,6.95529411764706,3.67946624755859,3.67946624755859,2.89110069805707
499,"Male","Montenegro","Europe",1985,NA,7.61764705882353,NA,7.1986885070801,2.10493391263983
499,"Male","Montenegro","Europe",1990,10.7179107666016,8.25352941176471,10.7179107666016,10.7179107666016,1.63346214290375
499,"Male","Montenegro","Europe",1995,NA,8.85058823529412,NA,5.7073603833008,1.38222024238104
499,"Male","Montenegro","Europe",2000,0.696809999999999,9.40411764705882,0.696809999999999,0.696809999999999,1.21693303771685
499,"Male","Montenegro","Europe",2005,NA,9.90823529411765,NA,0.632800000000003,1.10374775669702
499,"Male","Montenegro","Europe",2010,0.568790000000007,10.3458823529412,0.568790000000007,0.568790000000007,1.03767093289064
499,"Male","Montenegro","Europe",2015,0.549530000000004,10.9311764705882,0.549530000000004,0.549530000000004,1.00718699596002
499,"Male","Montenegro","Europe",2020,NA,11.4452941176471,NA,0.424765000000002,1.00000000000002
499,"Male","Montenegro","Europe",2025,NA,11.8405882352941,0.3,0.3,1.00000000000002
528,"Female","Netherlands","Europe",1970,NA,6.82,4,4,4.29878474482592
528,"Female","Netherlands","Europe",1975,NA,7.25352941176471,NA,3.68181818181818,3.17175138321485
528,"Female","Netherlands","Europe",1980,NA,7.69823529411765,NA,3.36363636363636,2.02566514030683
528,"Female","Netherlands","Europe",1985,NA,8.15529411764706,NA,3.04545454545455,1.28511960790379
528,"Female","Netherlands","Europe",1990,NA,8.61,NA,2.72727272727273,0.850335826492625
528,"Female","Netherlands","Europe",1995,NA,9.05529411764706,NA,2.40909090909091,0.646619023809131
528,"Female","Netherlands","Europe",2000,NA,9.47705882352941,NA,2.09090909090909,0.528919049228447
528,"Female","Netherlands","Europe",2005,NA,9.88235294117647,NA,1.77272727272727,0.454348506971943
528,"Female","Netherlands","Europe",2010,NA,10.2776470588235,NA,1.45454545454545,0.415048413877154
528,"Female","Netherlands","Europe",2015,NA,10.8652941176471,NA,1.13636363636364,0.400000000000006
528,"Female","Netherlands","Europe",2020,NA,11.2764705882353,NA,0.818181818181818,0.400000000000006
528,"Female","Netherlands","Europe",2025,NA,11.6794117647059,0.5,0.5,0.400000000000006
528,"Male","Netherlands","Europe",1970,NA,9.22529411764706,4,4,2.13623792673022
528,"Male","Netherlands","Europe",1975,NA,9.47058823529412,NA,3.68181818181818,1.61693099863284
528,"Male","Netherlands","Europe",1980,NA,9.71705882352941,NA,3.36363636363636,1.15644027922283
528,"Male","Netherlands","Europe",1985,NA,9.96117647058824,NA,3.04545454545455,0.841973565055933
528,"Male","Netherlands","Europe",1990,NA,10.2005882352941,NA,2.72727272727273,0.653384857161498
528,"Male","Netherlands","Europe",1995,NA,10.4335294117647,NA,2.40909090909091,0.552888096952417
528,"Male","Netherlands","Europe",2000,NA,10.6576470588235,NA,2.09090909090909,0.486773215086742
528,"Male","Netherlands","Europe",2005,NA,10.8770588235294,NA,1.77272727272727,0.441499102678808
528,"Male","Netherlands","Europe",2010,NA,11.1017647058824,NA,1.45454545454545,0.415068373156258
528,"Male","Netherlands","Europe",2015,NA,11.6217647058824,NA,1.13636363636364,0.40287479838401
528,"Male","Netherlands","Europe",2020,NA,11.9147058823529,NA,0.818181818181818,0.400000000000006
528,"Male","Netherlands","Europe",2025,NA,12.2082352941176,0.5,0.5,0.400000000000006
578,"Female","Norway","Europe",1970,NA,10.1294117647059,2,2,2.14939237241296
578,"Female","Norway","Europe",1975,NA,10.3647058823529,NA,1.83636363636364,1.58587569160742
578,"Female","Norway","Europe",1980,NA,10.5452941176471,NA,1.67272727272727,1.01283257015342
578,"Female","Norway","Europe",1985,NA,10.7105882352941,NA,1.50909090909091,0.642559803951896
578,"Female","Norway","Europe",1990,NA,10.8752941176471,NA,1.34545454545455,0.425167913246313
578,"Female","Norway","Europe",1995,NA,11.0452941176471,NA,1.18181818181818,0.323309511904565
578,"Female","Norway","Europe",2000,NA,11.2611764705882,NA,1.01818181818182,0.264459524614223
578,"Female","Norway","Europe",2005,NA,11.5541176470588,NA,0.854545454545454,0.227174253485972
578,"Female","Norway","Europe",2010,NA,11.8358823529412,NA,0.690909090909091,0.207524206938577
578,"Female","Norway","Europe",2015,NA,12.2223529411765,NA,0.527272727272727,0.200000000000003
578,"Female","Norway","Europe",2020,NA,12.4958823529412,NA,0.363636363636364,0.200000000000003
578,"Female","Norway","Europe",2025,NA,12.78,0.2,0.2,0.200000000000003
578,"Male","Norway","Europe",1970,NA,10.4723529411765,2,2,1.06811896336511
578,"Male","Norway","Europe",1975,NA,10.6582352941176,NA,1.83636363636364,0.80846549931642
578,"Male","Norway","Europe",1980,NA,10.8258823529412,NA,1.67272727272727,0.578220139611414
578,"Male","Norway","Europe",1985,NA,10.9829411764706,NA,1.50909090909091,0.420986782527966
578,"Male","Norway","Europe",1990,NA,11.1282352941176,NA,1.34545454545455,0.326692428580749
578,"Male","Norway","Europe",1995,NA,11.2652941176471,NA,1.18181818181818,0.276444048476208
578,"Male","Norway","Europe",2000,NA,11.4311764705882,NA,1.01818181818182,0.243386607543371
578,"Male","Norway","Europe",2005,NA,11.6676470588235,NA,0.854545454545454,0.220749551339404
